Наименование,Ссылка,Код товара,Категория,Подкатегория,"Ширина рабочая, мм",Способ укладки при упаковке,Цвет лицевой стороны,Цвет обратной стороны,"Высота волны, мм",Класс прочности,Способ производства,Кромка,Группа поверхности,"Длина, мм",Профиль,Форма поставки,Группа стали,Кратность длины,Марка стали,Травленый,Стандарт на марку,Отожженный,Фактура поверхности,Тип товара,Увеличенная длина полосы,Покрытие,Вид рифления,Класс покрытия,"Толщина, мм",Особые свойства,Тип поверхности,"Толщина стенки, мм",Цветовая группа,"Профилеразмер, мм",Производитель,Оцинкованный,Назначение,"Ширина, мм",Стан,Стандарт на продукт,"Нижний Новгород (Коновалова, 6)","Наличие(тонн) в складе: Нижний Новгород (Коновалова, 6)","Цена в складе: Нижний Новгород (Коновалова, 6)","Доставка(да/нет) из склада: Нижний Новгород (Коновалова, 6)","Самовывоз(да/нет) из склада: Нижний Новгород (Коновалова, 6)",Батайск,Наличие(тонн) в складе: Батайск,Цена в складе: Батайск,Доставка(да/нет) из склада: Батайск,Самовывоз(да/нет) из склада: Батайск,"Санкт-Петербург (Арсенальная, 80)","Наличие(тонн) в складе: Санкт-Петербург (Арсенальная, 80)","Цена в складе: Санкт-Петербург (Арсенальная, 80)","Доставка(да/нет) из склада: Санкт-Петербург (Арсенальная, 80)","Самовывоз(да/нет) из склада: Санкт-Петербург (Арсенальная, 80)",Пенза,Наличие(тонн) в складе: Пенза,Цена в складе: Пенза,Доставка(да/нет) из склада: Пенза,Самовывоз(да/нет) из склада: Пенза,"Самара (22 Партсъезда, 8)","Наличие(тонн) в складе: Самара (22 Партсъезда, 8)","Цена в складе: Самара (22 Партсъезда, 8)","Доставка(да/нет) из склада: Самара (22 Партсъезда, 8)","Самовывоз(да/нет) из склада: Самара (22 Партсъезда, 8)",Минеральные Воды,Наличие(тонн) в складе: Минеральные Воды,Цена в складе: Минеральные Воды,Доставка(да/нет) из склада: Минеральные Воды,Самовывоз(да/нет) из склада: Минеральные Воды,"Самара (Олимпийская, 67)","Наличие(тонн) в складе: Самара (Олимпийская, 67)","Цена в складе: Самара (Олимпийская, 67)","Доставка(да/нет) из склада: Самара (Олимпийская, 67)","Самовывоз(да/нет) из склада: Самара (Олимпийская, 67)","Тверь (Коняевская, 7)","Наличие(тонн) в складе: Тверь (Коняевская, 7)","Цена в складе: Тверь (Коняевская, 7)","Доставка(да/нет) из склада: Тверь (Коняевская, 7)","Самовывоз(да/нет) из склада: Тверь (Коняевская, 7)",Воронеж,Наличие(тонн) в складе: Воронеж,Цена в складе: Воронеж,Доставка(да/нет) из склада: Воронеж,Самовывоз(да/нет) из склада: Воронеж,"Йошкар-Ола (Железнодорожная, 15)","Наличие(тонн) в складе: Йошкар-Ола (Железнодорожная, 15)","Цена в складе: Йошкар-Ола (Железнодорожная, 15)","Доставка(да/нет) из склада: Йошкар-Ола (Железнодорожная, 15)","Самовывоз(да/нет) из склада: Йошкар-Ола (Железнодорожная, 15)",Ярославль,Наличие(тонн) в складе: Ярославль,Цена в складе: Ярославль,Доставка(да/нет) из склада: Ярославль,Самовывоз(да/нет) из склада: Ярославль,Краснодар,Наличие(тонн) в складе: Краснодар,Цена в складе: Краснодар,Доставка(да/нет) из склада: Краснодар,Самовывоз(да/нет) из склада: Краснодар,"Тольятти (Ярославская, 12)","Наличие(тонн) в складе: Тольятти (Ярославская, 12)","Цена в складе: Тольятти (Ярославская, 12)","Доставка(да/нет) из склада: Тольятти (Ярославская, 12)","Самовывоз(да/нет) из склада: Тольятти (Ярославская, 12)",Вологда,Наличие(тонн) в складе: Вологда,Цена в складе: Вологда,Доставка(да/нет) из склада: Вологда,Самовывоз(да/нет) из склада: Вологда,Набережные Челны,Наличие(тонн) в складе: Набережные Челны,Цена в складе: Набережные Челны,Доставка(да/нет) из склада: Набережные Челны,Самовывоз(да/нет) из склада: Набережные Челны,"Тверь (Гончаровой, 40)","Наличие(тонн) в складе: Тверь (Гончаровой, 40)","Цена в складе: Тверь (Гончаровой, 40)","Доставка(да/нет) из склада: Тверь (Гончаровой, 40)","Самовывоз(да/нет) из склада: Тверь (Гончаровой, 40)",Москва (Толбино),Наличие(тонн) в складе: Москва (Толбино),Цена в складе: Москва (Толбино),Доставка(да/нет) из склада: Москва (Толбино),Самовывоз(да/нет) из склада: Москва (Толбино),Екатеринбург,Наличие(тонн) в складе: Екатеринбург,Цена в складе: Екатеринбург,Доставка(да/нет) из склада: Екатеринбург,Самовывоз(да/нет) из склада: Екатеринбург,Москва (Плоский Прокат),Наличие(тонн) в складе: Москва (Плоский Прокат),Цена в складе: Москва (Плоский Прокат),Доставка(да/нет) из склада: Москва (Плоский Прокат),Самовывоз(да/нет) из склада: Москва (Плоский Прокат),"Липецк (Алмазная, 6)","Наличие(тонн) в складе: Липецк (Алмазная, 6)","Цена в складе: Липецк (Алмазная, 6)","Доставка(да/нет) из склада: Липецк (Алмазная, 6)","Самовывоз(да/нет) из склада: Липецк (Алмазная, 6)",Ярославль (автодоставка),Наличие(тонн) в складе: Ярославль (автодоставка),Цена в складе: Ярославль (автодоставка),Доставка(да/нет) из склада: Ярославль (автодоставка),Самовывоз(да/нет) из склада: Ярославль (автодоставка),Москва (Электроугли),Наличие(тонн) в складе: Москва (Электроугли),Цена в складе: Москва (Электроугли),Доставка(да/нет) из склада: Москва (Электроугли),Самовывоз(да/нет) из склада: Москва (Электроугли),Волжский,Наличие(тонн) в складе: Волжский,Цена в складе: Волжский,Доставка(да/нет) из склада: Волжский,Самовывоз(да/нет) из склада: Волжский,"Липецк (Ковалева, вл. 129)","Наличие(тонн) в складе: Липецк (Ковалева, вл. 129)","Цена в складе: Липецк (Ковалева, вл. 129)","Доставка(да/нет) из склада: Липецк (Ковалева, вл. 129)","Самовывоз(да/нет) из склада: Липецк (Ковалева, вл. 129)",Москва (автодоставка),Наличие(тонн) в складе: Москва (автодоставка),Цена в складе: Москва (автодоставка),Доставка(да/нет) из склада: Москва (автодоставка),Самовывоз(да/нет) из склада: Москва (автодоставка),Мурманск,Наличие(тонн) в складе: Мурманск,Цена в складе: Мурманск,Доставка(да/нет) из склада: Мурманск,Самовывоз(да/нет) из склада: Мурманск,"Нижний Новгород (Ореховская, 80)","Наличие(тонн) в складе: Нижний Новгород (Ореховская, 80)","Цена в складе: Нижний Новгород (Ореховская, 80)","Доставка(да/нет) из склада: Нижний Новгород (Ореховская, 80)","Самовывоз(да/нет) из склада: Нижний Новгород (Ореховская, 80)",Череповец,Наличие(тонн) в складе: Череповец,Цена в складе: Череповец,Доставка(да/нет) из склада: Череповец,Самовывоз(да/нет) из склада: Череповец,"Санкт-Петербург (Предпортовая, 1)","Наличие(тонн) в складе: Санкт-Петербург (Предпортовая, 1)","Цена в складе: Санкт-Петербург (Предпортовая, 1)","Доставка(да/нет) из склада: Санкт-Петербург (Предпортовая, 1)","Самовывоз(да/нет) из склада: Санкт-Петербург (Предпортовая, 1)",Казань,Наличие(тонн) в складе: Казань,Цена в складе: Казань,Доставка(да/нет) из склада: Казань,Самовывоз(да/нет) из склада: Казань,Москва (Храпуново),Наличие(тонн) в складе: Москва (Храпуново),Цена в складе: Москва (Храпуново),Доставка(да/нет) из склада: Москва (Храпуново),Самовывоз(да/нет) из склада: Москва (Храпуново)

Труба горячекатаная электросварная прямоугольная 40Х20Х1.5 мм Ст1пс ГОСТ 13663 6000 мм Мерная длина ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/21443,21443,Электросварные трубы и профили,Прямоугольные трубы и профили,,,,,,,Горячекатаный,,,6000,,,Углеродистая,Мерная длина,Ст1пс,,,,,Труба горячекатаная электросварная прямоугольная,,,,,,,,1.5,,40Х20Х1.5,ПАО СЕВЕРСТАЛЬ,Нет,,,,ГОСТ 13663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Москва (Толбино),Менее 1 т,[81000],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Казань,1 т,[80500],да,да,,,,,

Профиль гнутый электросварной прямоугольный 150Х100Х8 мм 09Г2С ГОСТ 30245 12000 мм Мерная длина ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/28578,28578,Электросварные трубы и профили,Прямоугольные трубы и профили,,,,,,,Холоднокатаный,,,12000,,,Легированая,Мерная длина,09Г2С,,,,,Профиль гнутый электросварной прямоугольный,,,,,,,,8,,150Х100Х8,ПАО СЕВЕРСТАЛЬ,Нет,,,,ГОСТ 30245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Москва (автодоставка),38 т,[81000],да,нет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Труба горячекатаная электросварная прямоугольная 40Х20Х1.5 мм Ст1пс СТО 00186217-477 6000 мм Мерная длина ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22360,22360,Электросварные трубы и профили,Прямоугольные трубы и профили,,,,,,,Горячекатаный,,,6000,,,Углеродистая,Мерная длина,Ст1пс,,,,,Труба горячекатаная электросварная прямоугольная,,,,,,,,1.5,,40Х20Х1.5,ПАО СЕВЕРСТАЛЬ,Нет,,,,СТО 00186217-477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Москва (Храпуново),Менее 1 т,[81000],да,да

Труба горячекатаная электросварная прямоугольная 40Х20Х1.5 мм Ст2пс ГОСТ 8645 6000 мм Мерная длина Исаевский машиностроительный завод,https://market.severstal.com/ru/ru/o/p/24395,24395,Электросварные трубы и профили,Прямоугольные трубы и профили,,,,,,,Горячекатаный,,,6000,,,Углеродистая,Мерная длина,Ст2пс,,,,,Труба горячекатаная электросварная прямоугольная,,,,,,,,1.5,,40Х20Х1.5,Исаевский машиностроительный завод,Нет,,,,ГОСТ 8645,,,,,,,,,,,,,,,,,,,,,"Самара (22 Партсъезда, 8)",35 т,[81500],нет,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Труба горячекатаная электросварная прямоугольная 40Х20Х1.5 мм Ст2пс ГОСТ 8645 6000 мм Мерная длина ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/24373,24373,Электросварные трубы и профили,Прямоугольные трубы и профили,,,,,,,Горячекатаный,,,6000,,,Углеродистая,Мерная длина,Ст2пс,,,,,Труба горячекатаная электросварная прямоугольная,,,,,,,,1.5,,40Х20Х1.5,ПАО СЕВЕРСТАЛЬ,Нет,,,,ГОСТ 8645,,,,,,,,,,,,,,,,,,,,,"Самара (22 Партсъезда, 8)",Более 60 т,[81500],нет,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Труба горячекатаная электросварная прямоугольная 30Х15Х1.5 мм Ст1пс ГОСТ 13663 6000 мм Мерная длина ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22092,22092,Электросварные трубы и профили,Прямоугольные трубы и профили,,В металлические короба,,,,,Горячекатаный,,,6000,,,Углеродистая,Мерная длина,Ст1пс,,,,,Труба горячекатаная электросварная прямоугольная,,,,,,,,1.5,,30Х15Х1.5,ПАО СЕВЕРСТАЛЬ,Нет,,,,ГОСТ 13663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ярославль,4 т,[82000],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Труба горячекатаная электросварная прямоугольная 30Х20Х1.5 мм Ст1пс ГОСТ 13663 6000 мм Мерная длина ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22823,22823,Электросварные трубы и профили,Прямоугольные трубы и профили,,В металлические короба,,,,,Горячекатаный,,,6000,,,Углеродистая,Мерная длина,Ст1пс,,,,,Труба горячекатаная электросварная прямоугольная,,,,,,,,1.5,,30Х20Х1.5,ПАО СЕВЕРСТАЛЬ,Нет,,,,ГОСТ 13663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ярославль,2 т,[82000],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Труба горячекатаная электросварная прямоугольная 40Х20Х1.5 мм Ст1пс ГОСТ 13663 6000 мм Мерная длина ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/21445,21445,Электросварные трубы и профили,Прямоугольные трубы и профили,,В металлические короба,,,,,Горячекатаный,,,6000,,,Углеродистая,Мерная длина,Ст1пс,,,,,Труба горячекатаная электросварная прямоугольная,,,,,,,,1.5,,40Х20Х1.5,ПАО СЕВЕРСТАЛЬ,Нет,,,,ГОСТ 13663,"Нижний Новгород (Коновалова, 6)",5 т,[84752],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 8 мм А500С ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33954,33954,Сортовой прокат,Арматура,,,,,,А500С,,,,11700,,,Углеродистая,Мерная длина,А500С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Рифленая,,,8,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Мурманск,Менее 1 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 8 мм А240С ГОСТ 34028 6000 мм Мерная длина ГОСТ 34028 СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,https://market.severstal.com/ru/ru/o/p/33485,33485,Сортовой прокат,Арматура,,,,,,А240С (А1),,,,6000,,,Углеродистая,Мерная длина,А240С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Гладкая,,,8,СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 25 мм А500С СТО 00186217-345 12000 мм Мерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/32429,32429,Сортовой прокат,Арматура,,,,,,А500С,,,,12000,,,Углеродистая,Мерная длина,А500С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Рифленая,,,25,ПАО СЕВЕРСТАЛЬ,,,,,СТО 00186217-345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Липецк (Алмазная, 6)",2 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 8 мм А500С ГОСТ 34028 6000 мм Мерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/28850,28850,Сортовой прокат,Арматура,,,,,,А500С,,,,6000,,,Углеродистая,Мерная длина,А500С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Рифленая,,,8,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 16 мм А240С ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/21745,21745,Сортовой прокат,Арматура,,,,,,А240С (А1),,,,11700,,,Углеродистая,Мерная длина,А240С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Гладкая,,,16,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Москва (Толбино),4 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 10 мм А240С ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/24451,24451,Сортовой прокат,Арматура,,,,,,А240С (А1),,,,11700,,,Углеродистая,Мерная длина,А240С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Гладкая,,,10,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Мурманск,5 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 32 мм 25Г2С ГОСТ 5781 11700 мм Мерная длина ГОСТ 5781 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/21687,21687,Сортовой прокат,Арматура,,,,,,А400С (А3),,,,11700,,,Углеродистая,Мерная длина,25Г2С,,ГОСТ 5781,,,Арматура в прутках,,,,,,Свариваемая,Рифленая,,,32,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Москва (Толбино),Менее 1 т,[],да,да,,,,,,,,,,,,,,,,,,,,,Москва (Электроугли),4 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Москва (Храпуново),1 т,[],да,да

Арматура в прутках 25 мм А240С ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/28677,28677,Сортовой прокат,Арматура,,,,,,А240С (А1),,,,11700,,,Углеродистая,Мерная длина,А240С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Гладкая,,,25,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",7 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в бухтах 10 мм А240С ГОСТ 34028  Немерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/23976,23976,Сортовой прокат,Арматура,,,,,,А240С (А1),,,,,,,Углеродистая,Немерная длина,А240С,,ГОСТ 34028,,,Арматура в бухтах,,,,,,Свариваемая,Гладкая,,,10,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",2 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",Менее 1 т,[],да,да,,,,,,,,,,

Арматура в прутках 18 мм А500С ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 АО МЗ БАЛАКОВО,https://market.severstal.com/ru/ru/o/p/29567,29567,Сортовой прокат,Арматура,,,,,,А500С,,,,11700,,,Углеродистая,Мерная длина,А500С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Рифленая,,,18,АО МЗ БАЛАКОВО,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Самара (Олимпийская, 67)",5 т,[],нет,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

"Арматура в прутках 10 мм А500С ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 ООО ""НПЗ""",https://market.severstal.com/ru/ru/o/p/33917,33917,Сортовой прокат,Арматура,,,,,,А500С,,,,11700,,,Углеродистая,Мерная длина,А500С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Рифленая,,,10,"ООО ""НПЗ""",,,,,ГОСТ 34028,,,,,,Батайск,20 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 16 мм А500С ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 АО МЗ БАЛАКОВО,https://market.severstal.com/ru/ru/o/p/33144,33144,Сортовой прокат,Арматура,,,,,,А500С,,,,11700,,,Углеродистая,Мерная длина,А500С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Рифленая,,,16,АО МЗ БАЛАКОВО,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 22 мм А240С ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/28679,28679,Сортовой прокат,Арматура,,,,,,А240С (А1),,,,11700,,,Углеродистая,Мерная длина,А240С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Гладкая,,,22,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",13 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в бухтах 8 мм А240С ГОСТ 34028  Немерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/23767,23767,Сортовой прокат,Арматура,,,,,,А240С (А1),,,,,,,Углеродистая,Немерная длина,А240С,,ГОСТ 34028,,,Арматура в бухтах,,,,,,Свариваемая,Гладкая,,,8,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",9 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

"Арматура в прутках 16 мм А500С ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 АО ""КМК «ТЭМПО»",https://market.severstal.com/ru/ru/o/p/21967,21967,Сортовой прокат,Арматура,,,,,,А500С,,,,11700,,,Углеродистая,Мерная длина,А500С,,ГОСТ 34028,,,Арматура в прутках,,,,,,Свариваемая,Рифленая,,,16,"АО ""КМК «ТЭМПО»",,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 12 мм А800Р ГОСТ 34028 11700 мм Мерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33696,33696,Сортовой прокат,Арматура,,,,,,А800Р,,,,11700,,,Углеродистая,Мерная длина,А800Р,,ГОСТ 34028,,,Арматура в прутках,,,,,,Пластичная,Рифленая,,,12,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",20 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Арматура в прутках 12 мм А800Р ГОСТ 34028 6700 мм Мерная длина ГОСТ 34028 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/31450,31450,Сортовой прокат,Арматура,,,,,,А800Р,,,,6700,,,Углеродистая,Мерная длина,А800Р,,ГОСТ 34028,,,Арматура в прутках,,,,,,Коррозионностойкая,Рифленая,,,12,ПАО СЕВЕРСТАЛЬ,,,,,ГОСТ 34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",21 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

